Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
HG4,NO,21/01/2013 01:15,4,ug m-3,P
HG4,NO,21/01/2013 01:30,3,ug m-3,P
HG4,NO,21/01/2013 01:45,4,ug m-3,P
HG4,NO,21/01/2013 02:00,4,ug m-3,P
HG4,NO,21/01/2013 02:15,4,ug m-3,P
HG4,NO,21/01/2013 02:30,4,ug m-3,P
HG4,NO,21/01/2013 02:45,4,ug m-3,P
HG4,NO,21/01/2013 03:00,5,ug m-3,P
HG4,NO,21/01/2013 03:15,5,ug m-3,P
HG4,NO,21/01/2013 03:30,5,ug m-3,P
HG4,NO,21/01/2013 03:45,6,ug m-3,P
HG4,NO,21/01/2013 04:00,8,ug m-3,P
HG4,NO,21/01/2013 04:15,6,ug m-3,P
HG4,NO,21/01/2013 04:30,5,ug m-3,P
HG4,NO,21/01/2013 04:45,4,ug m-3,P
HG4,NO,21/01/2013 05:00,4,ug m-3,P
HG4,NO,21/01/2013 05:15,4,ug m-3,P
HG4,NO,21/01/2013 05:30,5,ug m-3,P
HG4,NO,21/01/2013 05:45,5,ug m-3,P
HG4,NO,21/01/2013 06:00,6,ug m-3,P
HG4,NO,21/01/2013 06:15,8,ug m-3,P
HG4,NO,21/01/2013 06:30,9,ug m-3,P
HG4,NO,21/01/2013 06:45,14,ug m-3,P
HG4,NO,21/01/2013 07:00,19,ug m-3,P
HG4,NO,21/01/2013 07:15,20,ug m-3,P
HG4,NO,21/01/2013 07:30,25,ug m-3,P
HG4,NO,21/01/2013 07:45,22,ug m-3,P
HG4,NO,21/01/2013 08:00,27,ug m-3,P
HG4,NO,21/01/2013 08:15,24,ug m-3,P
HG4,NO,21/01/2013 08:30,28,ug m-3,P
HG4,NO,21/01/2013 08:45,27,ug m-3,P
HG4,NO,21/01/2013 09:00,22,ug m-3,P
HG4,NO,21/01/2013 09:15,22,ug m-3,P
HG4,NO,21/01/2013 09:30,24,ug m-3,P
HG4,NO,21/01/2013 09:45,20,ug m-3,P
HG4,NO,21/01/2013 10:00,16,ug m-3,P
HG4,NO,21/01/2013 10:15,16,ug m-3,P
HG4,NO,21/01/2013 10:30,14,ug m-3,P
HG4,NO,21/01/2013 10:45,15,ug m-3,P
HG4,NO,21/01/2013 11:00,15,ug m-3,P
HG4,NO,21/01/2013 11:15,18,ug m-3,P
HG4,NO,21/01/2013 11:30,18,ug m-3,P
HG4,NO,21/01/2013 11:45,14,ug m-3,P
HG4,NO,21/01/2013 12:00,15,ug m-3,P
HG4,NO,21/01/2013 12:15,15,ug m-3,P
HG4,NO,21/01/2013 12:30,15,ug m-3,P
HG4,NO,21/01/2013 12:45,15,ug m-3,P
HG4,NO,21/01/2013 13:00,15,ug m-3,P
HG4,NO,21/01/2013 13:15,15,ug m-3,P
HG4,NO,21/01/2013 13:30,17,ug m-3,P
HG4,NO,21/01/2013 13:45,16,ug m-3,P
HG4,NO,21/01/2013 14:00,15,ug m-3,P
HG4,NO,21/01/2013 14:15,18,ug m-3,P
HG4,NO,21/01/2013 14:30,24,ug m-3,P
HG4,NO,21/01/2013 14:45,24,ug m-3,P
HG4,NO,21/01/2013 15:00,16,ug m-3,P
HG4,NO,21/01/2013 15:15,15,ug m-3,P
HG4,NO,21/01/2013 15:30,13,ug m-3,P
HG4,NO,21/01/2013 15:45,12,ug m-3,P
HG4,NO,21/01/2013 16:00,18,ug m-3,P
HG4,NO,21/01/2013 16:15,19,ug m-3,P
HG4,NO,21/01/2013 16:30,26,ug m-3,P
HG4,NO,21/01/2013 16:45,37,ug m-3,P
HG4,NO,21/01/2013 17:00,45,ug m-3,P
HG4,NO,21/01/2013 17:15,63,ug m-3,P
HG4,NO,21/01/2013 17:30,79,ug m-3,P
HG4,NO,21/01/2013 17:45,68,ug m-3,P
HG4,NO,21/01/2013 18:00,76,ug m-3,P
HG4,NO,21/01/2013 18:15,74,ug m-3,P
HG4,NO,21/01/2013 18:30,73,ug m-3,P
HG4,NO,21/01/2013 18:45,65,ug m-3,P
HG4,NO,21/01/2013 19:00,41,ug m-3,P
HG4,NO,21/01/2013 19:15,44,ug m-3,P
HG4,NO,21/01/2013 19:30,48,ug m-3,P
HG4,NO,21/01/2013 19:45,45,ug m-3,P
HG4,NO,21/01/2013 20:00,38,ug m-3,P
HG4,NO,21/01/2013 20:15,32,ug m-3,P
HG4,NO,21/01/2013 20:30,50,ug m-3,P
HG4,NO,21/01/2013 20:45,53,ug m-3,P
HG4,NO,21/01/2013 21:00,55,ug m-3,P
HG4,NO,21/01/2013 21:15,64,ug m-3,P
HG4,NO,21/01/2013 21:30,75,ug m-3,P
HG4,NO,21/01/2013 21:45,90,ug m-3,P
HG4,NO,21/01/2013 22:00,116,ug m-3,P
HG4,NO,21/01/2013 22:15,129,ug m-3,P
HG4,NO,21/01/2013 22:30,135,ug m-3,P
HG4,NO,21/01/2013 22:45,135,ug m-3,P
HG4,NO,21/01/2013 23:00,144,ug m-3,P
HG4,NO,21/01/2013 23:15,152,ug m-3,P
HG4,NO,21/01/2013 23:30,167,ug m-3,P
HG4,NO,21/01/2013 23:45,165,ug m-3,P
HG4,NO,22/01/2013 00:00,161,ug m-3,P
HG4,NO,22/01/2013 00:15,150,ug m-3,P
HG4,NO,22/01/2013 00:30,151,ug m-3,P
HG4,NO,22/01/2013 00:45,,ug m-3,P
HG4,NO,22/01/2013 01:00,,ug m-3,P
HG4,NO,22/01/2013 01:15,144,ug m-3,P
HG4,NO,22/01/2013 01:30,133,ug m-3,P
HG4,NO,22/01/2013 01:45,132,ug m-3,P
HG4,NO,22/01/2013 02:00,137,ug m-3,P
HG4,NO,22/01/2013 02:15,144,ug m-3,P
HG4,NO,22/01/2013 02:30,154,ug m-3,P
HG4,NO,22/01/2013 02:45,169,ug m-3,P
HG4,NO,22/01/2013 03:00,159,ug m-3,P
HG4,NO,22/01/2013 03:15,138,ug m-3,P
HG4,NO,22/01/2013 03:30,129,ug m-3,P
HG4,NO,22/01/2013 03:45,122,ug m-3,P
HG4,NO,22/01/2013 04:00,118,ug m-3,P
HG4,NO,22/01/2013 04:15,105,ug m-3,P
HG4,NO,22/01/2013 04:30,104,ug m-3,P
HG4,NO,22/01/2013 04:45,84,ug m-3,P
HG4,NO,22/01/2013 05:00,86,ug m-3,P
HG4,NO,22/01/2013 05:15,98,ug m-3,P
HG4,NO,22/01/2013 05:30,94,ug m-3,P
HG4,NO,22/01/2013 05:45,88,ug m-3,P
HG4,NO,22/01/2013 06:00,74,ug m-3,P
HG4,NO,22/01/2013 06:15,68,ug m-3,P
HG4,NO,22/01/2013 06:30,75,ug m-3,P
HG4,NO,22/01/2013 06:45,79,ug m-3,P
HG4,NO,22/01/2013 07:00,87,ug m-3,P
HG4,NO,22/01/2013 07:15,96,ug m-3,P
HG4,NO,22/01/2013 07:30,94,ug m-3,P
HG4,NO,22/01/2013 07:45,98,ug m-3,P
HG4,NO,22/01/2013 08:00,133,ug m-3,P
HG4,NO,22/01/2013 08:15,137,ug m-3,P
HG4,NO,22/01/2013 08:30,147,ug m-3,P
HG4,NO,22/01/2013 08:45,158,ug m-3,P
HG4,NO,22/01/2013 09:00,155,ug m-3,P
HG4,NO,22/01/2013 09:15,145,ug m-3,P
HG4,NO,22/01/2013 09:30,115,ug m-3,P
HG4,NO,22/01/2013 09:45,53,ug m-3,P
HG4,NO,22/01/2013 10:00,58,ug m-3,P
HG4,NO,22/01/2013 10:15,73,ug m-3,P
HG4,NO,22/01/2013 10:30,87,ug m-3,P
HG4,NO,22/01/2013 10:45,82,ug m-3,P
HG4,NO,22/01/2013 11:00,81,ug m-3,P
HG4,NO,22/01/2013 11:15,95,ug m-3,P
HG4,NO,22/01/2013 11:30,97,ug m-3,P
HG4,NO,22/01/2013 11:45,98,ug m-3,P
HG4,NO,22/01/2013 12:00,93,ug m-3,P
HG4,NO,22/01/2013 12:15,41,ug m-3,P
HG4,NO,22/01/2013 12:30,26,ug m-3,P
HG4,NO,22/01/2013 12:45,24,ug m-3,P
HG4,NO,22/01/2013 13:00,22,ug m-3,P
HG4,NO,22/01/2013 13:15,17,ug m-3,P
HG4,NO,22/01/2013 13:30,17,ug m-3,P
HG4,NO,22/01/2013 13:45,14,ug m-3,P
HG4,NO,22/01/2013 14:00,23,ug m-3,P
HG4,NO,22/01/2013 14:15,19,ug m-3,P
HG4,NO,22/01/2013 14:30,23,ug m-3,P
HG4,NO,22/01/2013 14:45,15,ug m-3,P
HG4,NO,22/01/2013 15:00,16,ug m-3,P
HG4,NO,22/01/2013 15:15,13,ug m-3,P
HG4,NO,22/01/2013 15:30,12,ug m-3,P
HG4,NO,22/01/2013 15:45,10,ug m-3,P
HG4,NO,22/01/2013 16:00,9,ug m-3,P
HG4,NO,22/01/2013 16:15,8,ug m-3,P
HG4,NO,22/01/2013 16:30,7,ug m-3,P
HG4,NO,22/01/2013 16:45,7,ug m-3,P
HG4,NO,22/01/2013 17:00,8,ug m-3,P
HG4,NO,22/01/2013 17:15,7,ug m-3,P
HG4,NO,22/01/2013 17:30,7,ug m-3,P
HG4,NO,22/01/2013 17:45,7,ug m-3,P
HG4,NO,22/01/2013 18:00,7,ug m-3,P
HG4,NO,22/01/2013 18:15,8,ug m-3,P
HG4,NO,22/01/2013 18:30,9,ug m-3,P
HG4,NO,22/01/2013 18:45,10,ug m-3,P
HG4,NO,22/01/2013 19:00,11,ug m-3,P
HG4,NO,22/01/2013 19:15,10,ug m-3,P
HG4,NO,22/01/2013 19:30,9,ug m-3,P
HG4,NO,22/01/2013 19:45,7,ug m-3,P
HG4,NO,22/01/2013 20:00,6,ug m-3,P
HG4,NO,22/01/2013 20:15,7,ug m-3,P
HG4,NO,22/01/2013 20:30,9,ug m-3,P
HG4,NO,22/01/2013 20:45,6,ug m-3,P
HG4,NO,22/01/2013 21:00,7,ug m-3,P
HG4,NO,22/01/2013 21:15,12,ug m-3,P
HG4,NO,22/01/2013 21:30,15,ug m-3,P
HG4,NO,22/01/2013 21:45,11,ug m-3,P
HG4,NO,22/01/2013 22:00,9,ug m-3,P
HG4,NO,22/01/2013 22:15,7,ug m-3,P
HG4,NO,22/01/2013 22:30,6,ug m-3,P
HG4,NO,22/01/2013 22:45,5,ug m-3,P
HG4,NO,22/01/2013 23:00,6,ug m-3,P
HG4,NO,22/01/2013 23:15,6,ug m-3,P
HG4,NO,22/01/2013 23:30,7,ug m-3,P
HG4,NO,22/01/2013 23:45,6,ug m-3,P
HG4,NO,23/01/2013 00:00,6,ug m-3,P
HG4,NO,23/01/2013 00:15,5,ug m-3,P
HG4,NO,23/01/2013 00:30,4,ug m-3,P
HG4,NO,23/01/2013 00:45,,ug m-3,P
HG4,NO,23/01/2013 01:00,,ug m-3,P
HG4,NO,23/01/2013 01:15,4,ug m-3,P
HG4,NO,23/01/2013 01:30,3,ug m-3,P
HG4,NO,23/01/2013 01:45,3,ug m-3,P
HG4,NO,23/01/2013 02:00,3,ug m-3,P
HG4,NO,23/01/2013 02:15,3,ug m-3,P
HG4,NO,23/01/2013 02:30,3,ug m-3,P
HG4,NO,23/01/2013 02:45,3,ug m-3,P
HG4,NO,23/01/2013 03:00,3,ug m-3,P
HG4,NO,23/01/2013 03:15,3,ug m-3,P
HG4,NO,23/01/2013 03:30,3,ug m-3,P
HG4,NO,23/01/2013 03:45,3,ug m-3,P
HG4,NO,23/01/2013 04:00,3,ug m-3,P
HG4,NO,23/01/2013 04:15,3,ug m-3,P
HG4,NO,23/01/2013 04:30,3,ug m-3,P
HG4,NO,23/01/2013 04:45,3,ug m-3,P
HG4,NO,23/01/2013 05:00,3,ug m-3,P
HG4,NO,23/01/2013 05:15,3,ug m-3,P
HG4,NO,23/01/2013 05:30,3,ug m-3,P
HG4,NO,23/01/2013 05:45,4,ug m-3,P
HG4,NO,23/01/2013 06:00,4,ug m-3,P
HG4,NO,23/01/2013 06:15,4,ug m-3,P
HG4,NO,23/01/2013 06:30,5,ug m-3,P
HG4,NO,23/01/2013 06:45,6,ug m-3,P
HG4,NO,23/01/2013 07:00,8,ug m-3,P
HG4,NO,23/01/2013 07:15,12,ug m-3,P
HG4,NO,23/01/2013 07:30,19,ug m-3,P
HG4,NO,23/01/2013 07:45,12,ug m-3,P
HG4,NO,23/01/2013 08:00,18,ug m-3,P
HG4,NO,23/01/2013 08:15,18,ug m-3,P
HG4,NO,23/01/2013 08:30,19,ug m-3,P
HG4,NO,23/01/2013 08:45,16,ug m-3,P
HG4,NO,23/01/2013 09:00,14,ug m-3,P
HG4,NO,23/01/2013 09:15,13,ug m-3,P
HG4,NO,23/01/2013 09:30,13,ug m-3,P
HG4,NO,23/01/2013 09:45,16,ug m-3,P
HG4,NO,23/01/2013 10:00,19,ug m-3,P
HG4,NO,23/01/2013 10:15,22,ug m-3,P
HG4,NO,23/01/2013 10:30,24,ug m-3,P
HG4,NO,23/01/2013 10:45,20,ug m-3,P
HG4,NO,23/01/2013 11:00,,ug m-3,P
HG4,NO,23/01/2013 11:15,,ug m-3,P
HG4,NO,23/01/2013 11:30,17,ug m-3,P
HG4,NO,23/01/2013 11:45,14,ug m-3,P
HG4,NO,23/01/2013 12:00,16,ug m-3,P
HG4,NO,23/01/2013 12:15,16,ug m-3,P
HG4,NO,23/01/2013 12:30,17,ug m-3,P
HG4,NO,23/01/2013 12:45,19,ug m-3,P
HG4,NO,23/01/2013 13:00,18,ug m-3,P
HG4,NO,23/01/2013 13:15,18,ug m-3,P
HG4,NO,23/01/2013 13:30,17,ug m-3,P
HG4,NO,23/01/2013 13:45,18,ug m-3,P
HG4,NO,23/01/2013 14:00,31,ug m-3,P
HG4,NO,23/01/2013 14:15,25,ug m-3,P
HG4,NO,23/01/2013 14:30,27,ug m-3,P
HG4,NO,23/01/2013 14:45,21,ug m-3,P
HG4,NO,23/01/2013 15:00,10,ug m-3,P
HG4,NO,23/01/2013 15:15,13,ug m-3,P
HG4,NO,23/01/2013 15:30,17,ug m-3,P
HG4,NO,23/01/2013 15:45,16,ug m-3,P
HG4,NO,23/01/2013 16:00,17,ug m-3,P
HG4,NO,23/01/2013 16:15,18,ug m-3,P
HG4,NO,23/01/2013 16:30,18,ug m-3,P
HG4,NO,23/01/2013 16:45,19,ug m-3,P
HG4,NO,23/01/2013 17:00,20,ug m-3,P
HG4,NO,23/01/2013 17:15,19,ug m-3,P
HG4,NO,23/01/2013 17:30,15,ug m-3,P
HG4,NO,23/01/2013 17:45,23,ug m-3,P
HG4,NO,23/01/2013 18:00,31,ug m-3,P
HG4,NO,23/01/2013 18:15,33,ug m-3,P
HG4,NO,23/01/2013 18:30,23,ug m-3,P
HG4,NO,23/01/2013 18:45,17,ug m-3,P
HG4,NO,23/01/2013 19:00,13,ug m-3,P
HG4,NO,23/01/2013 19:15,18,ug m-3,P
HG4,NO,23/01/2013 19:30,22,ug m-3,P
HG4,NO,23/01/2013 19:45,17,ug m-3,P
HG4,NO,23/01/2013 20:00,14,ug m-3,P
HG4,NO,23/01/2013 20:15,11,ug m-3,P
HG4,NO,23/01/2013 20:30,12,ug m-3,P
HG4,NO,23/01/2013 20:45,13,ug m-3,P
HG4,NO,23/01/2013 21:00,15,ug m-3,P
HG4,NO,23/01/2013 21:15,14,ug m-3,P
HG4,NO,23/01/2013 21:30,11,ug m-3,P
HG4,NO,23/01/2013 21:45,7,ug m-3,P
HG4,NO,23/01/2013 22:00,4,ug m-3,P
HG4,NO,23/01/2013 22:15,3,ug m-3,P
HG4,NO,23/01/2013 22:30,3,ug m-3,P
HG4,NO,23/01/2013 22:45,1,ug m-3,P
HG4,NO,23/01/2013 23:00,2,ug m-3,P
HG4,NO,23/01/2013 23:15,0,ug m-3,P
HG4,NO,23/01/2013 23:30,0,ug m-3,P
HG4,NO,23/01/2013 23:45,0,ug m-3,P
HG4,NO,24/01/2013 00:00,0,ug m-3,P
HG4,NO,24/01/2013 00:15,0,ug m-3,P
HG4,NO,24/01/2013 00:30,0,ug m-3,P
HG4,NO,24/01/2013 00:45,,ug m-3,P
HG4,NO,24/01/2013 01:00,,ug m-3,P
HG4,NO,24/01/2013 01:15,0,ug m-3,P
HG4,NO,24/01/2013 01:30,-1,ug m-3,P
HG4,NO,24/01/2013 01:45,-1,ug m-3,P
HG4,NO,24/01/2013 02:00,-1,ug m-3,P
HG4,NO,24/01/2013 02:15,-1,ug m-3,P
HG4,NO,24/01/2013 02:30,-1,ug m-3,P
HG4,NO,24/01/2013 02:45,-1,ug m-3,P
HG4,NO,24/01/2013 03:00,-1,ug m-3,P
HG4,NO,24/01/2013 03:15,-1,ug m-3,P
HG4,NO,24/01/2013 03:30,-1,ug m-3,P
HG4,NO,24/01/2013 03:45,-1,ug m-3,P
HG4,NO,24/01/2013 04:00,-1,ug m-3,P
HG4,NO,24/01/2013 04:15,-1,ug m-3,P
HG4,NO,24/01/2013 04:30,-1,ug m-3,P
HG4,NO,24/01/2013 04:45,-1,ug m-3,P
HG4,NO,24/01/2013 05:00,-1,ug m-3,P
HG4,NO,24/01/2013 05:15,-1,ug m-3,P
HG4,NO,24/01/2013 05:30,0,ug m-3,P
HG4,NO,24/01/2013 05:45,0,ug m-3,P
HG4,NO,24/01/2013 06:00,1,ug m-3,P
HG4,NO,24/01/2013 06:15,1,ug m-3,P
HG4,NO,24/01/2013 06:30,2,ug m-3,P
HG4,NO,24/01/2013 06:45,2,ug m-3,P
HG4,NO,24/01/2013 07:00,4,ug m-3,P
HG4,NO,24/01/2013 07:15,5,ug m-3,P
HG4,NO,24/01/2013 07:30,6,ug m-3,P
HG4,NO,24/01/2013 07:45,6,ug m-3,P
HG4,NO,24/01/2013 08:00,6,ug m-3,P
HG4,NO,24/01/2013 08:15,10,ug m-3,P
HG4,NO,24/01/2013 08:30,9,ug m-3,P
HG4,NO,24/01/2013 08:45,7,ug m-3,P
HG4,NO,24/01/2013 09:00,6,ug m-3,P
HG4,NO,24/01/2013 09:15,5,ug m-3,P
HG4,NO,24/01/2013 09:30,5,ug m-3,P
HG4,NO,24/01/2013 09:45,5,ug m-3,P
HG4,NO,24/01/2013 10:00,4,ug m-3,P
HG4,NO,24/01/2013 10:15,2,ug m-3,P
HG4,NO,24/01/2013 10:30,2,ug m-3,P
HG4,NO,24/01/2013 10:45,3,ug m-3,P
HG4,NO,24/01/2013 11:00,3,ug m-3,P
HG4,NO,24/01/2013 11:15,3,ug m-3,P
HG4,NO,24/01/2013 11:30,3,ug m-3,P
HG4,NO,24/01/2013 11:45,3,ug m-3,P
HG4,NO,24/01/2013 12:00,3,ug m-3,P
HG4,NO,24/01/2013 12:15,3,ug m-3,P
HG4,NO,24/01/2013 12:30,3,ug m-3,P
HG4,NO,24/01/2013 12:45,3,ug m-3,P
HG4,NO,24/01/2013 13:00,4,ug m-3,P
HG4,NO,24/01/2013 13:15,4,ug m-3,P
HG4,NO,24/01/2013 13:30,5,ug m-3,P
HG4,NO,24/01/2013 13:45,4,ug m-3,P
HG4,NO,24/01/2013 14:00,21,ug m-3,P
HG4,NO,24/01/2013 14:15,3,ug m-3,P
HG4,NO,24/01/2013 14:30,2,ug m-3,P
HG4,NO,24/01/2013 14:45,1,ug m-3,P
HG4,NO,24/01/2013 15:00,2,ug m-3,P
HG4,NO,24/01/2013 15:15,2,ug m-3,P
HG4,NO,24/01/2013 15:30,1,ug m-3,P
HG4,NO,24/01/2013 15:45,1,ug m-3,P
HG4,NO,24/01/2013 16:00,1,ug m-3,P
HG4,NO,24/01/2013 16:15,3,ug m-3,P
HG4,NO,24/01/2013 16:30,2,ug m-3,P
HG4,NO,24/01/2013 16:45,3,ug m-3,P
HG4,NO,24/01/2013 17:00,3,ug m-3,P
HG4,NO,24/01/2013 17:15,6,ug m-3,P
HG4,NO,24/01/2013 17:30,10,ug m-3,P
HG4,NO,24/01/2013 17:45,13,ug m-3,P
HG4,NO,24/01/2013 18:00,15,ug m-3,P
HG4,NO,24/01/2013 18:15,16,ug m-3,P
HG4,NO,24/01/2013 18:30,13,ug m-3,P
HG4,NO,24/01/2013 18:45,7,ug m-3,P
HG4,NO,24/01/2013 19:00,6,ug m-3,P
HG4,NO,24/01/2013 19:15,8,ug m-3,P
HG4,NO,24/01/2013 19:30,10,ug m-3,P
HG4,NO,24/01/2013 19:45,9,ug m-3,P
HG4,NO,24/01/2013 20:00,12,ug m-3,P
HG4,NO,24/01/2013 20:15,18,ug m-3,P
HG4,NO,24/01/2013 20:30,19,ug m-3,P
HG4,NO,24/01/2013 20:45,15,ug m-3,P
HG4,NO,24/01/2013 21:00,13,ug m-3,P
HG4,NO,24/01/2013 21:15,9,ug m-3,P
HG4,NO,24/01/2013 21:30,7,ug m-3,P
HG4,NO,24/01/2013 21:45,7,ug m-3,P
HG4,NO,24/01/2013 22:00,9,ug m-3,P
HG4,NO,24/01/2013 22:15,15,ug m-3,P
HG4,NO,24/01/2013 22:30,24,ug m-3,P
HG4,NO,24/01/2013 22:45,25,ug m-3,P
HG4,NO,24/01/2013 23:00,22,ug m-3,P
HG4,NO,24/01/2013 23:15,24,ug m-3,P
HG4,NO,24/01/2013 23:30,29,ug m-3,P
HG4,NO,24/01/2013 23:45,33,ug m-3,P
HG4,NO,25/01/2013 00:00,32,ug m-3,P
HG4,NO,25/01/2013 00:15,45,ug m-3,P
HG4,NO,25/01/2013 00:30,44,ug m-3,P
HG4,NO,25/01/2013 00:45,,ug m-3,P
HG4,NO,25/01/2013 01:00,,ug m-3,P
HG4,NO,25/01/2013 01:15,45,ug m-3,P
HG4,NO,25/01/2013 01:30,53,ug m-3,P
HG4,NO,25/01/2013 01:45,61,ug m-3,P
HG4,NO,25/01/2013 02:00,58,ug m-3,P
HG4,NO,25/01/2013 02:15,67,ug m-3,P
HG4,NO,25/01/2013 02:30,70,ug m-3,P
HG4,NO,25/01/2013 02:45,79,ug m-3,P
HG4,NO,25/01/2013 03:00,82,ug m-3,P
HG4,NO,25/01/2013 03:15,82,ug m-3,P
HG4,NO,25/01/2013 03:30,84,ug m-3,P
HG4,NO,25/01/2013 03:45,100,ug m-3,P
HG4,NO,25/01/2013 04:00,111,ug m-3,P
HG4,NO,25/01/2013 04:15,116,ug m-3,P
HG4,NO,25/01/2013 04:30,116,ug m-3,P
HG4,NO,25/01/2013 04:45,113,ug m-3,P
HG4,NO,25/01/2013 05:00,105,ug m-3,P
HG4,NO,25/01/2013 05:15,101,ug m-3,P
HG4,NO,25/01/2013 05:30,105,ug m-3,P
HG4,NO,25/01/2013 05:45,111,ug m-3,P
HG4,NO,25/01/2013 06:00,118,ug m-3,P
HG4,NO,25/01/2013 06:15,119,ug m-3,P
HG4,NO,25/01/2013 06:30,56,ug m-3,P
HG4,NO,25/01/2013 06:45,10,ug m-3,P
HG4,NO,25/01/2013 07:00,12,ug m-3,P
HG4,NO,25/01/2013 07:15,27,ug m-3,P
HG4,NO,25/01/2013 07:30,33,ug m-3,P
HG4,NO,25/01/2013 07:45,41,ug m-3,P
HG4,NO,25/01/2013 08:00,25,ug m-3,P
HG4,NO,25/01/2013 08:15,16,ug m-3,P
HG4,NO,25/01/2013 08:30,15,ug m-3,P
HG4,NO,25/01/2013 08:45,18,ug m-3,P
HG4,NO,25/01/2013 09:00,17,ug m-3,P
HG4,NO,25/01/2013 09:15,17,ug m-3,P
HG4,NO,25/01/2013 09:30,24,ug m-3,P
HG4,NO,25/01/2013 09:45,18,ug m-3,P
HG4,NO,25/01/2013 10:00,7,ug m-3,P
HG4,NO,25/01/2013 10:15,6,ug m-3,P
HG4,NO,25/01/2013 10:30,6,ug m-3,P
HG4,NO,25/01/2013 10:45,8,ug m-3,P
HG4,NO,25/01/2013 11:00,8,ug m-3,P
HG4,NO,25/01/2013 11:15,8,ug m-3,P
HG4,NO,25/01/2013 11:30,7,ug m-3,P
HG4,NO,25/01/2013 11:45,6,ug m-3,P
HG4,NO,25/01/2013 12:00,7,ug m-3,P
HG4,NO,25/01/2013 12:15,6,ug m-3,P
HG4,NO,25/01/2013 12:30,7,ug m-3,P
HG4,NO,25/01/2013 12:45,7,ug m-3,P
HG4,NO,25/01/2013 13:00,6,ug m-3,P
HG4,NO,25/01/2013 13:15,4,ug m-3,P
HG4,NO,25/01/2013 13:30,2,ug m-3,P
HG4,NO,25/01/2013 13:45,3,ug m-3,P
HG4,NO,25/01/2013 14:00,4,ug m-3,P
HG4,NO,25/01/2013 14:15,3,ug m-3,P
HG4,NO,25/01/2013 14:30,2,ug m-3,P
HG4,NO,25/01/2013 14:45,1,ug m-3,P
HG4,NO,25/01/2013 15:00,2,ug m-3,P
HG4,NO,25/01/2013 15:15,2,ug m-3,P
HG4,NO,25/01/2013 15:30,2,ug m-3,P
HG4,NO,25/01/2013 15:45,1,ug m-3,P
HG4,NO,25/01/2013 16:00,1,ug m-3,P
HG4,NO,25/01/2013 16:15,1,ug m-3,P
HG4,NO,25/01/2013 16:30,1,ug m-3,P
HG4,NO,25/01/2013 16:45,1,ug m-3,P
HG4,NO,25/01/2013 17:00,1,ug m-3,P
HG4,NO,25/01/2013 17:15,2,ug m-3,P
HG4,NO,25/01/2013 17:30,2,ug m-3,P
HG4,NO,25/01/2013 17:45,2,ug m-3,P
HG4,NO,25/01/2013 18:00,3,ug m-3,P
HG4,NO,25/01/2013 18:15,3,ug m-3,P
HG4,NO,25/01/2013 18:30,4,ug m-3,P
HG4,NO,25/01/2013 18:45,4,ug m-3,P
HG4,NO,25/01/2013 19:00,4,ug m-3,P
HG4,NO,25/01/2013 19:15,4,ug m-3,P
HG4,NO,25/01/2013 19:30,6,ug m-3,P
HG4,NO,25/01/2013 19:45,4,ug m-3,P
HG4,NO,25/01/2013 20:00,6,ug m-3,P
HG4,NO,25/01/2013 20:15,5,ug m-3,P
HG4,NO,25/01/2013 20:30,3,ug m-3,P
HG4,NO,25/01/2013 20:45,3,ug m-3,P
HG4,NO,25/01/2013 21:00,2,ug m-3,P
HG4,NO,25/01/2013 21:15,2,ug m-3,P
HG4,NO,25/01/2013 21:30,1,ug m-3,P
HG4,NO,25/01/2013 21:45,1,ug m-3,P
HG4,NO,25/01/2013 22:00,1,ug m-3,P
HG4,NO,25/01/2013 22:15,1,ug m-3,P
HG4,NO,25/01/2013 22:30,1,ug m-3,P
HG4,NO,25/01/2013 22:45,1,ug m-3,P
HG4,NO,25/01/2013 23:00,1,ug m-3,P
HG4,NO,25/01/2013 23:15,1,ug m-3,P
HG4,NO,25/01/2013 23:30,1,ug m-3,P
HG4,NO,25/01/2013 23:45,1,ug m-3,P
HG4,NO,26/01/2013 00:00,1,ug m-3,P
HG4,NO,26/01/2013 00:15,0,ug m-3,P
HG4,NO,26/01/2013 00:30,0,ug m-3,P
HG4,NO,26/01/2013 00:45,,ug m-3,P
HG4,NO,26/01/2013 01:00,,ug m-3,P
HG4,NO,26/01/2013 01:15,0,ug m-3,P
HG4,NO,26/01/2013 01:30,0,ug m-3,P
HG4,NO,26/01/2013 01:45,0,ug m-3,P
HG4,NO,26/01/2013 02:00,-1,ug m-3,P
HG4,NO,26/01/2013 02:15,-1,ug m-3,P
HG4,NO,26/01/2013 02:30,-1,ug m-3,P
HG4,NO,26/01/2013 02:45,-1,ug m-3,P
HG4,NO,26/01/2013 03:00,-1,ug m-3,P
HG4,NO,26/01/2013 03:15,-1,ug m-3,P
HG4,NO,26/01/2013 03:30,-1,ug m-3,P
HG4,NO,26/01/2013 03:45,-1,ug m-3,P
HG4,NO,26/01/2013 04:00,-1,ug m-3,P
HG4,NO,26/01/2013 04:15,0,ug m-3,P
HG4,NO,26/01/2013 04:30,-1,ug m-3,P
HG4,NO,26/01/2013 04:45,0,ug m-3,P
HG4,NO,26/01/2013 05:00,0,ug m-3,P
HG4,NO,26/01/2013 05:15,0,ug m-3,P
HG4,NO,26/01/2013 05:30,0,ug m-3,P
